source_dataset,snr_db,abs_linear_drift_hz,A_res_hz,decoded_success,seed,trial_index,cluster_id,snr_c,in_primary_support
linear_drift_boundary,-31.5,0.5,0.0,1,2026132694,94,linear_drift_boundary|-31.5|2026132694,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132692,92,linear_drift_boundary|-31.5|2026132692,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132693,93,linear_drift_boundary|-31.5|2026132693,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132695,95,linear_drift_boundary|-31.5|2026132695,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132696,96,linear_drift_boundary|-31.5|2026132696,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132697,97,linear_drift_boundary|-31.5|2026132697,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132698,98,linear_drift_boundary|-31.5|2026132698,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132699,99,linear_drift_boundary|-31.5|2026132699,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132701,101,linear_drift_boundary|-31.5|2026132701,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132702,102,linear_drift_boundary|-31.5|2026132702,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132700,100,linear_drift_boundary|-31.5|2026132700,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132703,103,linear_drift_boundary|-31.5|2026132703,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132704,104,linear_drift_boundary|-31.5|2026132704,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132705,105,linear_drift_boundary|-31.5|2026132705,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132706,106,linear_drift_boundary|-31.5|2026132706,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,1,2026132708,108,linear_drift_boundary|-31.5|2026132708,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132707,107,linear_drift_boundary|-31.5|2026132707,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132712,112,linear_drift_boundary|-31.5|2026132712,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132709,109,linear_drift_boundary|-31.5|2026132709,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132710,110,linear_drift_boundary|-31.5|2026132710,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132711,111,linear_drift_boundary|-31.5|2026132711,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,1,2026132715,115,linear_drift_boundary|-31.5|2026132715,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132713,113,linear_drift_boundary|-31.5|2026132713,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132714,114,linear_drift_boundary|-31.5|2026132714,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132716,116,linear_drift_boundary|-31.5|2026132716,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132717,117,linear_drift_boundary|-31.5|2026132717,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132718,118,linear_drift_boundary|-31.5|2026132718,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132719,119,linear_drift_boundary|-31.5|2026132719,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132720,120,linear_drift_boundary|-31.5|2026132720,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132721,121,linear_drift_boundary|-31.5|2026132721,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132724,124,linear_drift_boundary|-31.5|2026132724,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132722,122,linear_drift_boundary|-31.5|2026132722,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132723,123,linear_drift_boundary|-31.5|2026132723,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132725,125,linear_drift_boundary|-31.5|2026132725,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132726,126,linear_drift_boundary|-31.5|2026132726,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132727,127,linear_drift_boundary|-31.5|2026132727,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132728,128,linear_drift_boundary|-31.5|2026132728,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132729,129,linear_drift_boundary|-31.5|2026132729,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132730,130,linear_drift_boundary|-31.5|2026132730,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132734,134,linear_drift_boundary|-31.5|2026132734,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132735,135,linear_drift_boundary|-31.5|2026132735,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132732,132,linear_drift_boundary|-31.5|2026132732,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132731,131,linear_drift_boundary|-31.5|2026132731,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132733,133,linear_drift_boundary|-31.5|2026132733,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132737,137,linear_drift_boundary|-31.5|2026132737,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132738,138,linear_drift_boundary|-31.5|2026132738,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132739,139,linear_drift_boundary|-31.5|2026132739,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132736,136,linear_drift_boundary|-31.5|2026132736,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132740,140,linear_drift_boundary|-31.5|2026132740,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132741,141,linear_drift_boundary|-31.5|2026132741,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132742,142,linear_drift_boundary|-31.5|2026132742,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132743,143,linear_drift_boundary|-31.5|2026132743,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132744,144,linear_drift_boundary|-31.5|2026132744,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132745,145,linear_drift_boundary|-31.5|2026132745,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132746,146,linear_drift_boundary|-31.5|2026132746,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132747,147,linear_drift_boundary|-31.5|2026132747,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132750,150,linear_drift_boundary|-31.5|2026132750,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132748,148,linear_drift_boundary|-31.5|2026132748,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132749,149,linear_drift_boundary|-31.5|2026132749,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,1,2026132753,153,linear_drift_boundary|-31.5|2026132753,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132751,151,linear_drift_boundary|-31.5|2026132751,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132752,152,linear_drift_boundary|-31.5|2026132752,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132756,156,linear_drift_boundary|-31.5|2026132756,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132757,157,linear_drift_boundary|-31.5|2026132757,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132754,154,linear_drift_boundary|-31.5|2026132754,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132755,155,linear_drift_boundary|-31.5|2026132755,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132758,158,linear_drift_boundary|-31.5|2026132758,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132759,159,linear_drift_boundary|-31.5|2026132759,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132763,163,linear_drift_boundary|-31.5|2026132763,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,1,2026132764,164,linear_drift_boundary|-31.5|2026132764,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132761,161,linear_drift_boundary|-31.5|2026132761,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132766,166,linear_drift_boundary|-31.5|2026132766,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132760,160,linear_drift_boundary|-31.5|2026132760,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132768,168,linear_drift_boundary|-31.5|2026132768,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132762,162,linear_drift_boundary|-31.5|2026132762,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132767,167,linear_drift_boundary|-31.5|2026132767,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132769,169,linear_drift_boundary|-31.5|2026132769,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132770,170,linear_drift_boundary|-31.5|2026132770,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132765,165,linear_drift_boundary|-31.5|2026132765,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132774,174,linear_drift_boundary|-31.5|2026132774,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132775,175,linear_drift_boundary|-31.5|2026132775,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132771,171,linear_drift_boundary|-31.5|2026132771,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132772,172,linear_drift_boundary|-31.5|2026132772,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132773,173,linear_drift_boundary|-31.5|2026132773,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132776,176,linear_drift_boundary|-31.5|2026132776,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132777,177,linear_drift_boundary|-31.5|2026132777,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132778,178,linear_drift_boundary|-31.5|2026132778,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132779,179,linear_drift_boundary|-31.5|2026132779,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132782,182,linear_drift_boundary|-31.5|2026132782,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132780,180,linear_drift_boundary|-31.5|2026132780,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132781,181,linear_drift_boundary|-31.5|2026132781,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,1,2026132784,184,linear_drift_boundary|-31.5|2026132784,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132783,183,linear_drift_boundary|-31.5|2026132783,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132786,186,linear_drift_boundary|-31.5|2026132786,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132785,185,linear_drift_boundary|-31.5|2026132785,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132789,189,linear_drift_boundary|-31.5|2026132789,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132788,188,linear_drift_boundary|-31.5|2026132788,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,1,2026132790,190,linear_drift_boundary|-31.5|2026132790,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132787,187,linear_drift_boundary|-31.5|2026132787,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132793,193,linear_drift_boundary|-31.5|2026132793,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132794,194,linear_drift_boundary|-31.5|2026132794,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132791,191,linear_drift_boundary|-31.5|2026132791,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132797,197,linear_drift_boundary|-31.5|2026132797,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132796,196,linear_drift_boundary|-31.5|2026132796,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132792,192,linear_drift_boundary|-31.5|2026132792,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132795,195,linear_drift_boundary|-31.5|2026132795,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,1,2026132799,199,linear_drift_boundary|-31.5|2026132799,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132798,198,linear_drift_boundary|-31.5|2026132798,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132600,0,linear_drift_boundary|-31.5|2026132600,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132601,1,linear_drift_boundary|-31.5|2026132601,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132602,2,linear_drift_boundary|-31.5|2026132602,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132603,3,linear_drift_boundary|-31.5|2026132603,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132604,4,linear_drift_boundary|-31.5|2026132604,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132607,7,linear_drift_boundary|-31.5|2026132607,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132605,5,linear_drift_boundary|-31.5|2026132605,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132606,6,linear_drift_boundary|-31.5|2026132606,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,1,2026132610,10,linear_drift_boundary|-31.5|2026132610,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132608,8,linear_drift_boundary|-31.5|2026132608,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132609,9,linear_drift_boundary|-31.5|2026132609,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132612,12,linear_drift_boundary|-31.5|2026132612,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132611,11,linear_drift_boundary|-31.5|2026132611,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132613,13,linear_drift_boundary|-31.5|2026132613,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132614,14,linear_drift_boundary|-31.5|2026132614,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132615,15,linear_drift_boundary|-31.5|2026132615,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132616,16,linear_drift_boundary|-31.5|2026132616,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132617,17,linear_drift_boundary|-31.5|2026132617,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132618,18,linear_drift_boundary|-31.5|2026132618,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132619,19,linear_drift_boundary|-31.5|2026132619,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132620,20,linear_drift_boundary|-31.5|2026132620,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,1,2026132622,22,linear_drift_boundary|-31.5|2026132622,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132621,21,linear_drift_boundary|-31.5|2026132621,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132623,23,linear_drift_boundary|-31.5|2026132623,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132624,24,linear_drift_boundary|-31.5|2026132624,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132625,25,linear_drift_boundary|-31.5|2026132625,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132626,26,linear_drift_boundary|-31.5|2026132626,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132630,30,linear_drift_boundary|-31.5|2026132630,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132627,27,linear_drift_boundary|-31.5|2026132627,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132629,29,linear_drift_boundary|-31.5|2026132629,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132633,33,linear_drift_boundary|-31.5|2026132633,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132628,28,linear_drift_boundary|-31.5|2026132628,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132634,34,linear_drift_boundary|-31.5|2026132634,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132631,31,linear_drift_boundary|-31.5|2026132631,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132632,32,linear_drift_boundary|-31.5|2026132632,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132635,35,linear_drift_boundary|-31.5|2026132635,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132636,36,linear_drift_boundary|-31.5|2026132636,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132637,37,linear_drift_boundary|-31.5|2026132637,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132638,38,linear_drift_boundary|-31.5|2026132638,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132639,39,linear_drift_boundary|-31.5|2026132639,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132640,40,linear_drift_boundary|-31.5|2026132640,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132641,41,linear_drift_boundary|-31.5|2026132641,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132643,43,linear_drift_boundary|-31.5|2026132643,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132642,42,linear_drift_boundary|-31.5|2026132642,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132645,45,linear_drift_boundary|-31.5|2026132645,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132644,44,linear_drift_boundary|-31.5|2026132644,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132646,46,linear_drift_boundary|-31.5|2026132646,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132647,47,linear_drift_boundary|-31.5|2026132647,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132648,48,linear_drift_boundary|-31.5|2026132648,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,1,2026132651,51,linear_drift_boundary|-31.5|2026132651,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132649,49,linear_drift_boundary|-31.5|2026132649,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132650,50,linear_drift_boundary|-31.5|2026132650,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132653,53,linear_drift_boundary|-31.5|2026132653,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132652,52,linear_drift_boundary|-31.5|2026132652,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,1,2026132657,57,linear_drift_boundary|-31.5|2026132657,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132654,54,linear_drift_boundary|-31.5|2026132654,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,1,2026132655,55,linear_drift_boundary|-31.5|2026132655,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132656,56,linear_drift_boundary|-31.5|2026132656,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132658,58,linear_drift_boundary|-31.5|2026132658,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132660,60,linear_drift_boundary|-31.5|2026132660,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132659,59,linear_drift_boundary|-31.5|2026132659,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132663,63,linear_drift_boundary|-31.5|2026132663,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132661,61,linear_drift_boundary|-31.5|2026132661,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132662,62,linear_drift_boundary|-31.5|2026132662,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132665,65,linear_drift_boundary|-31.5|2026132665,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132664,64,linear_drift_boundary|-31.5|2026132664,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132666,66,linear_drift_boundary|-31.5|2026132666,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132668,68,linear_drift_boundary|-31.5|2026132668,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132667,67,linear_drift_boundary|-31.5|2026132667,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132669,69,linear_drift_boundary|-31.5|2026132669,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132670,70,linear_drift_boundary|-31.5|2026132670,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132672,72,linear_drift_boundary|-31.5|2026132672,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132671,71,linear_drift_boundary|-31.5|2026132671,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132676,76,linear_drift_boundary|-31.5|2026132676,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132673,73,linear_drift_boundary|-31.5|2026132673,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,1,2026132677,77,linear_drift_boundary|-31.5|2026132677,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132674,74,linear_drift_boundary|-31.5|2026132674,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132675,75,linear_drift_boundary|-31.5|2026132675,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132681,81,linear_drift_boundary|-31.5|2026132681,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132678,78,linear_drift_boundary|-31.5|2026132678,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132679,79,linear_drift_boundary|-31.5|2026132679,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,1,2026132683,83,linear_drift_boundary|-31.5|2026132683,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132685,85,linear_drift_boundary|-31.5|2026132685,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132680,80,linear_drift_boundary|-31.5|2026132680,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132682,82,linear_drift_boundary|-31.5|2026132682,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,1,2026132687,87,linear_drift_boundary|-31.5|2026132687,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132684,84,linear_drift_boundary|-31.5|2026132684,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132686,86,linear_drift_boundary|-31.5|2026132686,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,0,2026132688,88,linear_drift_boundary|-31.5|2026132688,-1.25,False
linear_drift_boundary,-31.5,0.5,0.0,1,2026132691,91,linear_drift_boundary|-31.5|2026132691,-1.25,False
